blockNumber,timestamp, inputAmount,inputInUSD,outputAmount,outputInUSD,slippage,slippageIsAcceptable
12820617,1626170860,100000000000000000000000000,101801573067846709800000000,402821428169689398510736,101177074842614365594182298,0.006172329316732839,false
12820661,1626170904,100000000000000000000000000,101801573067846709800000000,402781569753514903949163,101171805437350233171785206,0.006224734527313203,false
12820705,1626170948,100000000000000000000000000,101801573067846709800000000,402741766640606419610874,101166545773864700620078637,0.006277048298174215,false
12820749,1626170992,100000000000000000000000000,101801573067846709800000000,402702018807072700719108,101161295848672032778044759,0.006329270634615858,false
12820793,1626171036,100000000000000000000000000,101801573067846709800000000,402662326229069684944105,101156055658294646943800191,0.006381401541916798,false
12820837,1626171080,100000000000000000000000000,101801573067846709800000000,402622688882800452611583,101150825199263106764151290,0.006433441025336828,false
12820881,1626171124,100000000000000000000000000,101801573067846709800000000,402583106744515187010453,101145604468116116029923937,0.006485389090114868,false
12820925,1626171168,100000000000000000000000000,101801573067846709800000000,402543579790511134799656,101140393461400512797355776,0.006537245741470521,false
12820969,1626171212,100000000000000000000000000,101801573067846709800000000,402504107997132566513976,101135192175671263746297469,0.006589010984603183,false
12821013,1626171256,100000000000000000000000000,101801573067846709800000000,402464691340770737168712,101130000607491457756097105,0.006640684824691823,false
12821057,1626171300,100000000000000000000000000,101801573067846709800000000,402425329797863846963072,101124818753432300153531073,0.006692267266896312,false
12821101,1626171344,100000000000000000000000000,101801573067846709800000000,402386023344897002082171,101119646610073107021882440,0.0067437583163554304,false
12821145,1626171388,100000000000000000000000000,101801573067846709800000000,402346771958402175597494,101114484174001298852849306,0.006795157978188859,false
12821189,1626171432,100000000000000000000000000,101801573067846709800000000,402307575614958168465700,101109331441812395085971128,0.006846466257495631,false
12821233,1626171476,100000000000000000000000000,101801573067846709800000000,402268434291190570625645,101104188410110007935434067,0.006897683159355239,false
12821277,1626171520,100000000000000000000000000,101801573067846709800000000,402229347963771722193492,101099055075505836893863559,0.0069488086888269684,false
12821321,1626171564,100000000000000000000000000,101801573067846709800000000,402190316609420674755778,101093931434619662540759971,0.0069998428509499,false
12821365,1626171608,100000000000000000000000000,101801573067846709800000000,402151340204903152760327,101088817484079340886527648,0.007050785650743352,false
12821409,1626171652,100000000000000000000000000,101801573067846709800000000,402112418727031515004861,101083713220520797510645289,0.007101637093206659,false
12821453,1626171696,100000000000000000000000000,101801573067846709800000000,402073552152664716223208,101078618640588022051501022,0.007152397183318726,false
12821497,1626171740,100000000000000000000000000,101801573067846709800000000,402034740458708268768955,101073533740933062041331338,0.007203065926038699,false
12821541,1626171784,100000000000000000000000000,101801573067846709800000000,401995983622114204396456,101068458518216017361440611,0.0072536433263059585,false
12821585,1626171828,100000000000000000000000000,101801573067846709800000000,401957281619881036139031,101063392969105034540115400,0.00730412938903946,false
12821629,1626171872,100000000000000000000000000,101801573067846709800000000,401918634429053720284268,101058337090276301027482870,0.007354524119137951,false
12821673,1626171916,100000000000000000000000000,101801573067846709800000000,401880042026723618446280,101053290878414039378548614,0.007404827521480639,false
12821717,1626171960,100000000000000000000000000,101801573067846709800000000,401841504390028459734810,101048254330210501754750290,0.007455039600926527,false
12821761,1626172004,100000000000000000000000000,101801573067846709800000000,401803021496152303021046,101043227442365964165292563,0.007505160362314189,false
12821805,1626172048,100000000000000000000000000,101801573067846709800000000,401764593322325499300042,101038210211588720664031556,0.007555189810462659,false
12821849,1626172092,100000000000000000000000000,101801573067846709800000000,401726219845824654149608,101033202634595078033630449,0.007605127950170765,false
12821893,1626172136,100000000000000000000000000,101801573067846709800000000,401687901043972590285550,101028204708109349989081496,0.007654974786217128,false
12821937,1626172180,100000000000000000000000000,101801573067846709800000000,401649636894138310213152,101023216428863851609510784,0.007704730323360387,false
12821981,1626172224,100000000000000000000000000,101801573067846709800000000,401611427373736958974758,101018237793598893570346480,0.0077543945663389735,false
12822025,1626172268,100000000000000000000000000,101801573067846709800000000,401573272460229786993348,101013268799062777020173582,0.0078039675198715575,false
12822069,1626172312,100000000000000000000000000,101801573067846709800000000,401535172131124113011992,101008309442011787629649390,0.00785344918865638,false
12822113,1626172356,100000000000000000000000000,101801573067846709800000000,401497126363973287129045,101003359719210190208179881,0.007902839577372145,false
12822157,1626172400,100000000000000000000000000,101801573067846709800000000,401459135136376653928977,100998419627430223149947530,0.00795213869067668,false
12822201,1626172444,100000000000000000000000000,101801573067846709800000000,401421198425979515708720,100993489163452093133447869,0.008001346533208498,false
12822245,1626172488,100000000000000000000000000,101801573067846709800000000,401383316210473095799403,100988568324063969110769783,0.008050463109585682,false
12822289,1626172532,100000000000000000000000000,101801573067846709800000000,401345488467594501983366,100983657106061977602343993,0.008099488424405887,false
12822333,1626172576,100000000000000000000000000,101801573067846709800000000,401307715175126690006337,100978755506250196522744444,0.008148422482247675,false
12822377,1626172620,100000000000000000000000000,101801573067846709800000000,401269996310898427184639,100973863521440650359901253,0.008197265287668287,false
12822421,1626172664,100000000000000000000000000,101801573067846709800000000,401232331852784256107331,100968981148453303990658404,0.00824601684520565,false
12822465,1626172708,100000000000000000000000000,101801573067846709800000000,401194721778704458433151,100964108384116058322516920,0.008294677159377706,false
12822509,1626172752,100000000000000000000000000,101801573067846709800000000,401157166066625018782152,100959245225264743976310233,0.0083432462346813,false
12822553,1626172796,100000000000000000000000000,101801573067846709800000000,401119664694557588721910,100954391668743116330575657,0.008391724075594631,false
12822597,1626172840,100000000000000000000000000,101801573067846709800000000,401082217640559450848195,100949547711402850129488427,0.008440110686574354,false
12822641,1626172884,100000000000000000000000000,101801573067846709800000000,401044824882733482959985,100944713350103534125316755,0.00848840607205803,false
12822685,1626172928,100000000000000000000000000,101801573067846709800000000,401007486399228122328703,100939888581712665791136630,0.008536610236462572,false
12822729,1626172972,100000000000000000000000000,101801573067846709800000000,400970202168237330061578,100935073403105645973305047,0.008584723184185128,false
12822773,1626173016,100000000000000000000000000,101801573067846709800000000,400932972168000555559001,100930267811165773560017903,0.008632744919602198,false
12822817,1626173060,100000000000000000000000000,101801573067846709800000000,400895796376802701065768,100925471802784240363009868,0.00868067544707074,false
12822861,1626173104,100000000000000000000000000,101801573067846709800000000,400858674772974086316096,100920685374860125598351997,0.008728514770927509,false
12822905,1626173148,100000000000000000000000000,101801573067846709800000000,400821607334890413272300,100915908524300391018700843,0.008776262895488385,false
12822949,1626173192,100000000000000000000000000,101801573067846709800000000,400784594040972730957018,100911141248019875305421304,0.008823919825050153,false
12822993,1626173236,100000000000000000000000000,101801573067846709800000000,400747634869687400378867,100906383542941289111612846,0.008871485563888726,false
12823037,1626173280,100000000000000000000000000,101801573067846709800000000,400710729799546059551427,100901635405995209753652597,0.008918960116260255,false
12823081,1626173324,100000000000000000000000000,101801573067846709800000000,400673878809105588605433,100896896834120076112613466,0.008966343486400463,false
12823125,1626173368,100000000000000000000000000,101801573067846709800000000,400637081876968074994067,100892167824262183387222056,0.009013635678525311,false
12823169,1626173412,100000000000000000000000000,101801573067846709800000000,400600338981780778791240,100887448373375678122075220,0.00906083669683011,false
12823213,1626173456,100000000000000000000000000,101801573067846709800000000,400563650102236098082754,100882738478422552772705398,0.009107946545490408,false
12823257,1626173500,100000000000000000000000000,101801573067846709800000000,400527015217071534450227,100878038136372640816877945,0.009154965228661327,false
12823301,1626173544,100000000000000000000000000,101801573067846709800000000,400490434305069658547681,100873347344203611737482869,0.009201892750478224,false
12823345,1626173588,100000000000000000000000000,101801573067846709800000000,400453907345058075770678,100868666098900965704405960,0.00924872911505581,false
12823389,1626173632,100000000000000000000000000,101801573067846709800000000,400417434315909392017895,100863994397458028664702151,0.009295474326488806,false
12823433,1626173676,100000000000000000000000000,101801573067846709800000000,400381015196541179545026,100859332236875947319262242,0.009342128388851956,false
12823477,1626173720,100000000000000000000000000,101801573067846709800000000,400344649965915942910914,100854679614163683787233176,0.009388691306199348,false
12823521,1626173764,100000000000000000000000000,101801573067846709800000000,400308338603041085015789,100850036526338011122724108,0.009435163082565534,false
12823565,1626173808,100000000000000000000000000,101801573067846709800000000,400272081086968873231522,100845402970423507838552739,0.009481543721964636,false
12823609,1626173852,100000000000000000000000000,101801573067846709800000000,400235877396796405623762,100840778943452553143021348,0.009527833228389904,false
12823653,1626173896,100000000000000000000000000,101801573067846709800000000,400199727511665577265887,100836164442465321975663584,0.009574031605815714,false
12823697,1626173940,100000000000000000000000000,101801573067846709800000000,400163631410763046644618,100831559464509779942123039,0.009620138858194904,false
12823741,1626173984,100000000000000000000000000,101801573067846709800000000,400127589073320202157227,100826964006641678401991983,0.009666154989461218,false
12823785,1626174028,100000000000000000000000000,101801573067846709800000000,400091600478613128700211,100822378065924549724603045,0.009712080003527523,false
12823829,1626174072,100000000000000000000000000,101801573067846709800000000,400055665605962574349333,100817801639429702094805644,0.009757913904286708,false
12823873,1626174116,100000000000000000000000000,101801573067846709800000000,400019784434733917130929,100813234724236214777996246,0.00980365669561123,false
12823917,1626174160,100000000000000000000000000,101801573067846709800000000,399983956944337131884366,100808677317430933293593052,0.009849308381354005,false
12823961,1626174204,100000000000000000000000000,101801573067846709800000000,399948183114226757215556,100804129416108464590795721,0.009894868965346637,false
12824005,1626174248,100000000000000000000000000,101801573067846709800000000,399912462923901862541415,100799591017371171939276547,0.009940338451401631,false
12824049,1626174292,100000000000000000000000000,101801573067846709800000000,399876796352906015225171,100795062118329170257743740,0.009985716843310621,false
12824093,1626174336,100000000000000000000000000,101801573067846709800000000,399841183380827247802401,100790542716100321589419494,0.010031004144845035,false
12824137,1626174380,100000000000000000000000000,101801573067846709800000000,399805623987298025297721,100786032807810229595688946,0.010076200359756315,false
12824181,1626174424,100000000000000000000000000,101801573067846709800000000,399770118151995212631992,100781532390592235592579578,0.0101213054917757,false
12824225,1626174468,100000000000000000000000000,101801573067846709800000000,399734665854640042119975,100777041461587413216455205,0.010166319544613778,false
12824269,1626174512,100000000000000000000000000,101801573067846709800000000,399699267074998081058299,100772560017944563822706313,0.010211242521961372,false
12824313,1626174556,100000000000000000000000000,101801573067846709800000000,399663921792879199403668,100768088056820212046652577,0.010256074427488882,false
12824357,1626174600,100000000000000000000000000,101801573067846709800000000,399628629988137537541187,100763625575378600557881103,0.010300815264846275,false
12824401,1626174644,100000000000000000000000000,101801573067846709800000000,399593391640671474142715,100759172570791685630856590,0.010345465037663537,false
12824445,1626174688,100000000000000000000000000,101801573067846709800000000,399558206730423594115143,100754729040239132627075974,0.010390023749550226,false
12824489,1626174732,100000000000000000000000000,101801573067846709800000000,399523075237380656638490,100750294980908310994849680,0.010434491404095692,false
12824533,1626174776,100000000000000000000000000,101801573067846709800000000,399487997141573563293724,100745870389994289949017513,0.010478868004869302,false
12824577,1626174820,100000000000000000000000000,101801573067846709800000000,399452972423077326280210,100741455264699833312720248,0.010523153555419551,false
12824621,1626174864,100000000000000000000000000,101801573067846709800000000,399418001062011036722674,100737049602235395492415949,0.010567348059275394,false
12824665,1626174908,100000000000000000000000000,101801573067846709800000000,399383083038537833067598,100732653399819116609875861,0.010611451519944914,false
12824709,1626174952,100000000000000000000000000,101801573067846709800000000,399348218332864869568933,100728266654676817792999342,0.01065546394091621,false
12824753,1626174996,100000000000000000000000000,101801573067846709800000000,399313406925243284863047,100723889364041996623994217,0.01069938532565673,false
12824797,1626175040,100000000000000000000000000,101801573067846709800000000,399278648795968170632793,100719521525155822797415436,0.010743215677614604,false
12824841,1626175084,100000000000000000000000000,101801573067846709800000000,399243943925378540360615,100715163135267133334382447,0.010786955000216425,false
12824885,1626175128,100000000000000000000000000,101801573067846709800000000,399209292293857298170583,100710814191632428199996027,0.010830603296869246,false
12824929,1626175172,100000000000000000000000000,101801573067846709800000000,399174693881831207759262,100706474691515865670697458,0.010874160570959912,false
12824973,1626175216,100000000000000000000000000,101801573067846709800000000,399140148669770861415326,100702144632189257858088942,0.010917626825854398,false
12825017,1626175260,100000000000000000000000000,101801573067846709800000000,399105656638190649127810,100697824010932066348921611,0.010961002064898917,false
12825061,1626175304,100000000000000000000000000,101801573067846709800000000,399071217767648727782910,100693512825031397494999737,0.01100428629141903,false
12825105,1626175348,100000000000000000000000000,101801573067846709800000000,399036832038746990449233,100689211071781998228045850,0.011047479508720093,false
12825149,1626175392,100000000000000000000000000,101801573067846709800000000,399002499432131035751399,100684918748486251310042199,0.011090581720087478,false
12825193,1626175436,100000000000000000000000000,101801573067846709800000000,398968219928490137331911,100680635852454171150724777,0.011133592928785685,false
12825237,1626175480,100000000000000000000000000,101801573067846709800000000,398933993508557213401181,100676362381003399498828219,0.011176513138059452,false
12825281,1626175524,100000000000000000000000000,101801573067846709800000000,398899820153108796375627,100672098331459200520680419,0.011219342351132422,false
12825325,1626175568,100000000000000000000000000,101801573067846709800000000,398865699842965002603756,100667843701154457100573019,0.011262080571208699,false
12825369,1626175612,100000000000000000000000000,101801573067846709800000000,398831632558989502180115,100663598487429665899875498,0.011304727801471737,false
12825413,1626175656,100000000000000000000000000,101801573067846709800000000,398797618282089488847041,100659362687632933374157229,0.011347284045084782,false
12825457,1626175700,100000000000000000000000000,101801573067846709800000000,398763656993215649984102,100655136299119971248707861,0.011389749305190211,false
12825501,1626175744,100000000000000000000000000,101801573067846709800000000,398729748673362136685142,100650919319254092351307284,0.01143212358491108,false
12825545,1626175788,100000000000000000000000000,101801573067846709800000000,398695893303566533922834,100646711745406206114758111,0.011474406887348909,false
12825589,1626175832,100000000000000000000000000,101801573067846709800000000,398662090864909830800651,100642513574954814392305912,0.011516599215585677,false
12825633,1626175876,100000000000000000000000000,101801573067846709800000000,398628341338516390892168,100638324805286007283475513,0.011558700572682934,false
12825677,1626175920,100000000000000000000000000,101801573067846709800000000,398594644705553922667588,100634145433793458658744478,0.01160071096168136,false
12825721,1626175964,100000000000000000000000000,101801573067846709800000000,398561000947233450007422,100629975457878422095438423,0.011642630385602093,false
12825765,1626176008,100000000000000000000000000,101801573067846709800000000,398527410044809282803210,100625814874949726598545786,0.011684458847445178,false
12825809,1626176052,100000000000000000000000000,101801573067846709800000000,398493871979578987645212,100621663682423772252312022,0.011726196350190454,false
12825853,1626176096,100000000000000000000000000,101801573067846709800000000,398460386732883358596966,100617521877724526235520442,0.011767842896797776,false
12825897,1626176140,100000000000000000000000000,101801573067846709800000000,398426954286106388056626,100613389458283518530371422,0.011809398490206346,false
12825941,1626176184,100000000000000000000000000,101801573067846709800000000,398393574620675237704997,100609266421539837701932576,0.011850863133334721,false
12825985,1626176228,100000000000000000000000000,101801573067846709800000000,398360247718060209540162,100605152764940126874763908,0.01189223682908147,false
12826029,1626176272,100000000000000000000000000,101801573067846709800000000,398326973559774716998630,100601048485938579570884304,0.011933519580324514,false
12826073,1626176316,100000000000000000000000000,101801573067846709800000000,398293752127375256162907,100596953581996935303846095,0.011974711389921788,false
12826117,1626176360,100000000000000000000000000,101801573067846709800000000,398260583402461377055401,100592868050584475906162547,0.012015812260710357,false
12826161,1626176404,100000000000000000000000000,101801573067846709800000000,398227467366675655018576,100588791889178021199414339,0.012056822195507078,false
12826205,1626176448,100000000000000000000000000,101801573067846709800000000,398194404001703662181264,100584725095261924991354886,0.012097741197108602,false
12826249,1626176492,100000000000000000000000000,101801573067846709800000000,398161393289273939011052,100580667666328070801528433,0.012138569268290489,false
12826293,1626176536,100000000000000000000000000,101801573067846709800000000,398128435211157965952654,100576619599875868103587393,0.012179306411808977,false
12826337,1626176580,100000000000000000000000000,101801573067846709800000000,398095529749170135152181,100572580893412248197983256,0.01221995263039899,false
12826381,1626176624,100000000000000000000000000,101801573067846709800000000,398062676885167722267225,100568551544451660007824998,0.012260507926775244,false
12826425,1626176668,100000000000000000000000000,101801573067846709800000000,398029876601050858362667,100564531550516066439097280,0.012300972303632252,false
12826469,1626176712,100000000000000000000000000,101801573067846709800000000,397997128878762501892125,100560520909134939885747738,0.012341345763643874,false
12826513,1626176756,100000000000000000000000000,101801573067846709800000000,397964433700288410764960,100556519617845258843415498,0.012381628309463766,false
12826557,1626176800,100000000000000000000000000,101801573067846709800000000,397931791047657114498747,100552527674191503515278583,0.01242181994372471,false
12826601,1626176844,100000000000000000000000000,101801573067846709800000000,397899200902939886457139,100548545075725652018026119,0.012461920669039728,false
12826645,1626176888,100000000000000000000000000,101801573067846709800000000,397866663248250716173018,100544571820007176361979363,0.012501930488000745,false
12826689,1626176932,100000000000000000000000000,101801573067846709800000000,397834178065746281756873,100540607904603038702428321,0.012541849403179706,false
12826733,1626176976,100000000000000000000000000,101801573067846709800000000,397801745337625922390309,100536653327087687403676584,0.012581677417127679,false
12826777,1626177020,100000000000000000000000000,101801573067846709800000000,397769365046131610904595,100532708085043052906368589,0.012621414532375752,false
12826821,1626177064,100000000000000000000000000,101801573067846709800000000,397737037173547926444190,100528772176058544135946896,0.012661060751434139,false
12826865,1626177108,100000000000000000000000000,101801573067846709800000000,397704761702202027215143,100524845597731044786374261,0.012700616076792848,false
12826865,1626289241,100000000000000000000000000,101802742352799125200000000,405369452802093342221310,101566052898218625452861731,0.002330399260643601,true
12826909,1626289305,100000000000000000000000000,101802742352799125200000000,405335956151384351790923,101564309359667335757015461,0.0023476061092231326,true
12826953,1626289349,100000000000000000000000000,101802742352799125200000000,405302468887733888420787,101562556978240432191009477,0.002364900822752647,true
12826997,1626289393,100000000000000000000000000,101802742352799125200000000,405268991006913897855293,101560799603028881692712122,0.0023822454206339216,true
12827041,1626289437,100000000000000000000000000,101802742352799125200000000,405235522504698964609137,101559037234900566419324111,0.0023996398994496904,true
12827085,1626289481,100000000000000000000000000,101802742352799125200000000,405202063376866309833085,101557269874722167133933051,0.0024170842558073335,true
12827129,1626289525,100000000000000000000000000,101802742352799125200000000,405168613619195789181902,101555497523359163432640115,0.002434578486340433,true
12827173,1626289569,100000000000000000000000000,101802742352799125200000000,405135173227469890684444,101553720181675834639152522,0.0024521225877083275,true
12827217,1626289613,100000000000000000000000000,101802742352799125200000000,405101742197473732615919,101551937850535260421834326,0.002469716556595891,true
12827261,1626289657,100000000000000000000000000,101802742352799125200000000,405068320524995061372293,101550150530799321000469396,0.0024873603897139773,true
12827305,1626289701,100000000000000000000000000,101802742352799125200000000,405034908205824249346872,101548358223328698328663712,0.0025050540837989743,true
12827349,1626289745,100000000000000000000000000,101802742352799125200000000,404996721021064291815230,101545361376531255824089555,0.0025346404087676078,true
12827393,1626289789,100000000000000000000000000,101802742352799125200000000,404951139291459466601197,101540502881315328345321623,0.002582609540454195,true
12827437,1626289833,100000000000000000000000000,101802742352799125200000000,404905626306935357879134,101535653902355554799239329,0.002630489292957394,true
12827481,1626289877,100000000000000000000000000,101802742352799125200000000,404860182028444058371821,101530814435218253295224619,0.0026782796837936385,true
12827525,1626289921,100000000000000000000000000,101802742352799125200000000,404814806417018247945919,101525984475480361031651842,0.002725980730436506,true
12827569,1626289965,100000000000000000000000000,101802742352799125200000000,404769499433771097935971,101521164018729422981079221,0.0027735924503167197,true
12827613,1626290009,100000000000000000000000000,101802742352799125200000000,404724261039896175713749,101516353060563581014894516,0.002821114860821261,true
12827657,1626290053,100000000000000000000000000,101802742352799125200000000,404679091196667349502465,101511551596591562235934084,0.002868547979295588,true
12827701,1626290097,100000000000000000000000000,101802742352799125200000000,404633989865438693435399,101506759622432668266962185,0.0029158918230411945,true
12827745,1626290141,100000000000000000000000000,101802742352799125200000000,404588957007644392858469,101501977133716764055092173,0.0029631464093171633,true
12827789,1626290185,100000000000000000000000000,101802742352799125200000000,404543992584798649876300,101497204126084266694538345,0.003010311755339723,true
12827833,1626290229,100000000000000000000000000,101802742352799125200000000,404499096558495589141318,101492440595186134561068368,0.003057387878282025,true
12827877,1626290273,100000000000000000000000000,101802742352799125200000000,404454268890409163885421,101487686536683856119690472,0.0031043747952752554,true
12827921,1626290317,100000000000000000000000000,101802742352799125200000000,404409509542293062193777,101482941946249439224076036,0.003151272523406634,true
12827965,1626290361,100000000000000000000000000,101802742352799125200000000,404364818475980613520283,101478206819565399794657489,0.0031980810797216375,true
12828009,1626290405,100000000000000000000000000,101802742352799125200000000,404320195653384695444242,101473481152324751443882586,0.003244800481222443,true
12828053,1626290449,100000000000000000000000000,101802742352799125200000000,404275641036497640667807,101468764940230993973080050,0.0032914307448685953,true
12828097,1626290493,100000000000000000000000000,101802742352799125200000000,404231154587391144253734,101464058178998103066564484,0.003337971887577451,true
12828141,1626290537,100000000000000000000000000,101802742352799125200000000,404186736268216171103011,101459360864350519162730511,0.003384423926223068,true
12828185,1626290581,100000000000000000000000000,101802742352799125200000000,404142386041202863671900,101454672992023136846060625,0.003430786877637093,true
12828229,1626290625,100000000000000000000000000,101802742352799125200000000,404098103868660449927961,101449994557761293951809952,0.003477060758608541,true
12828273,1626290669,100000000000000000000000000,101802742352799125200000000,404053889712977151544599,101445325557320760873461223,0.003523245585883794,true
12828317,1626290713,100000000000000000000000000,101802742352799125200000000,404009743536620092333712,101440665986467730047583017,0.0035693413761666015,true
12828361,1626290757,100000000000000000000000000,101802742352799125200000000,403965665302135206915978,101436015840978805004570131,0.0036153481461183024,true
12828405,1626290801,100000000000000000000000000,101802742352799125200000000,403921654972147149628354,101431375116640989942187710,0.003661265912357825,true
12828449,1626290845,100000000000000000000000000,101802742352799125200000000,403877712509359203668345,101426743809251679030806597,0.0037070946914610214,true
12828493,1626290889,100000000000000000000000000,101802742352799125200000000,403833837876553190474605,101422121914618645976491155,0.003752834499961555,true
12828537,1626290933,100000000000000000000000000,101802742352799125200000000,403790031036589379343437,101417509428560033242556694,0.003798485354350456,true
12828581,1626290977,100000000000000000000000000,101802742352799125200000000,403746291952406397280756,101412906346904341891354526,0.0038440472710767892,true
12828625,1626291021,100000000000000000000000000,101802742352799125200000000,403702620587021139089080,101408312665490420579197648,0.0038895202665465423,true
12828669,1626291065,100000000000000000000000000,101802742352799125200000000,403659016903528677689124,101403728380167455769017834,0.003934904357123292,true
12828713,1626291109,100000000000000000000000000,101802742352799125200000000,403615480865102174675556,101399153486794960621743888,0.00398019955912865,true
12828757,1626291153,100000000000000000000000000,101802742352799125200000000,403572012434992791106502,101394587981242765270846556,0.004025405888841593,true
12828801,1626291197,100000000000000000000000000,101802742352799125200000000,403528611576529598526350,101390031859391005916186947,0.004070523362498468,true
12828845,1626291241,100000000000000000000000000,101802742352799125200000000,403485278253119490221454,101385485117130114868647884,0.004115551996293654,true
12828889,1626291285,100000000000000000000000000,101802742352799125200000000,403442012428247092708287,101380947750360809999385719,0.0041604918063791185,true
12828933,1626291329,100000000000000000000000000,101802742352799125200000000,403398814065474677453637,101376419754994084625945753,0.004205342808863977,true
12828977,1626291373,100000000000000000000000000,101802742352799125200000000,403355683128442072826419,101371901126951197090002566,0.00425010501981582,true
12829021,1626291417,100000000000000000000000000,101802742352799125200000000,403312619580866576280674,101367391862163660881035641,0.004294778455259385,true
12829065,1626291461,100000000000000000000000000,101802742352799125200000000,403269623386542866769351,101362891956573234198632963,0.004339363131177665,true
12829109,1626291505,100000000000000000000000000,101802742352799125200000000,403226694509342917388440,101358401406131909672307851,0.004383859063510576,true
12829153,1626291549,100000000000000000000000000,101802742352799125200000000,403183832913215908251045,101353920206801904667640456,0.004428266268156733,true
12829197,1626291593,100000000000000000000000000,101802742352799125200000000,403141038562188139590976,101349448354555650847562475,0.004472584760971676,true
12829241,1626291637,100000000000000000000000000,101802742352799125200000000,403098311420362945095462,101344985845375784148005607,0.004516814557769644,true
12829285,1626291681,100000000000000000000000000,101802742352799125200000000,403055651451920605466545,101340532675255134883544528,0.004560955674321798,true
12829329,1626291725,100000000000000000000000000,101802742352799125200000000,403013058621118262210767,101336088840196717668112507,0.004605008126357557,true
12829373,1626291769,100000000000000000000000000,101802742352799125200000000,402970532892289831656729,101331654336213721401643087,0.004648971929564594,true
12829417,1626291813,100000000000000000000000000,101802742352799125200000000,402928074229845919200110,101327229159329499402647012,0.004692847099587727,true
12829461,1626291857,100000000000000000000000000,101802742352799125200000000,402885682598273733775749,101322813305577559379599328,0.004736633652030031,true
12829505,1626291901,100000000000000000000000000,101802742352799125200000000,402843357962137002556371,101318406771001553741023693,0.004780331602452614,true
12829549,1626291945,100000000000000000000000000,101802742352799125200000000,402801100286075885877557,101314009551655269631810490,0.004823940966374174,true
12829593,1626291989,100000000000000000000000000,101802742352799125200000000,402758909534806892388562,101309621643602618836561722,0.004867461759271663,true
12829637,1626292033,100000000000000000000000000,101802742352799125200000000,402716785673122794428557,101305243042917628437052639,0.004910893996579624,true
12829681,1626292077,100000000000000000000000000,101802742352799125200000000,402674728665892543627918,101300873745684430918464057,0.004954237693690855,true
12829725,1626292121,100000000000000000000000000,101802742352799125200000000,402632738478061186734146,101296513747997254156999709,0.00499749286595641,true
12829769,1626292165,100000000000000000000000000,101802742352799125200000000,402590815074649781662022,101292163045960411973809797,0.00504065952868471,false
12829813,1626292209,100000000000000000000000000,101802742352799125200000000,402548958420755313767602,101287821635688294425014519,0.005083737697142876,false
12829857,1626292253,100000000000000000000000000,101802742352799125200000000,402507168481550612345655,101283489513305358073343958,0.005126727386555396,false
12829901,1626292297,100000000000000000000000000,101802742352799125200000000,402465445222284267350146,101279166674946116216460692,0.005169628612105459,false
12829945,1626292341,100000000000000000000000000,101802742352799125200000000,402423788608280546337370,101274853116755129726066648,0.005212441388934064,false
12829989,1626292385,100000000000000000000000000,101802742352799125200000000,402382198604939311631351,101270548834886997092082067,0.005255165732140243,false
12830033,1626292429,100000000000000000000000000,101802742352799125200000000,402340675177735937711105,101266253825506345002880450,0.005297801656781065,false
12830077,1626292473,100000000000000000000000000,101802742352799125200000000,402299218292221228819385,101261968084787818789776088,0.005340349177872072,false
12830121,1626292517,100000000000000000000000000,101802742352799125200000000,402257827914021336792505,101257691608916073114903310,0.005382808310386844,false
12830165,1626292561,100000000000000000000000000,101802742352799125200000000,402216504008837679110883,101253424394085762155160037,0.005425179069256769,false
12830209,1626292605,100000000000000000000000000,101802742352799125200000000,402175246542446857169880,101249166436501530713757295,0.005467461469371937,false
12830253,1626292649,100000000000000000000000000,101802742352799125200000000,402134055480700574770581,101244917732378004362487793,0.005509655525580248,false
12830297,1626292693,100000000000000000000000000,101802742352799125200000000,402092930789525556830115,101240678277939780152895136,0.005551761252688303,false
12830341,1626292737,100000000000000000000000000,101802742352799125200000000,402051872434923468311140,101236448069421417450456080,0.005593778665460292,false
12830385,1626292781,100000000000000000000000000,101802742352799125200000000,402010880382970833370104,101232227103067428596041792,0.0056357077786191034,false
12830429,1626292825,100000000000000000000000000,101802742352799125200000000,401969954599818954723917,101228015375132269367935737,0.005677548606845884,false
12830473,1626292869,100000000000000000000000000,101802742352799125200000000,401929095051693833234628,101223812881880330043460784,0.005719301164779811,false
12830517,1626292913,100000000000000000000000000,101802742352799125200000000,401888301704896087711760,101219619619585925981132806,0.005760965467018764,false
12830561,1626292957,100000000000000000000000000,101802742352799125200000000,401847574525800874931898,101215435584533288457595384,0.00580254152811821,false
12830605,1626293001,100000000000000000000000000,101802742352799125200000000,401806913480857809875179,101211260773016555666649106,0.005844029362592984,false
12830649,1626293045,100000000000000000000000000,101802742352799125200000000,401766318536590886178291,101207095181339763127644342,0.005885428984915508,false
12830693,1626293089,100000000000000000000000000,101802742352799125200000000,401725789659598396803612,101202938805816835058448924,0.005926740409516906,false
12830737,1626293133,100000000000000000000000000,101802742352799125200000000,401685326816552854924131,101198791642771575057454821,0.005967963650786334,false
12830781,1626293177,100000000000000000000000000,101802742352799125200000000,401644929974200915023753,101194653688537657125203071,0.006009098723071649,false
12830825,1626293221,100000000000000000000000000,101802742352799125200000000,401604599099363294212651,101190524939458616444310186,0.006050145640679183,false
12830869,1626293265,100000000000000000000000000,101802742352799125200000000,401564334158934693757266,101186405391887840582575696,0.0060911044178737495,false
